t[s],x[m],y[m],yaw[rad],v[m/s],steering[rad]
0.728447366,0.0,0.0,-2.8631853071795867,0.0,nan
0.732812809,0.0,0.0,-2.8631853071795867,0.0,nan
0.736833629,0.0,0.0,-2.8631853071795867,0.0,nan
0.740888842,0.0,0.0,-2.8631853071795867,0.0,nan
0.7448834990000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.749141964,0.0,0.0,-2.8631853071795867,0.0,nan
0.7528614410000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.7570357790000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.7609420130000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.764791471,0.0,0.0,-2.8631853071795867,0.0,nan
0.7689490920000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.772876255,0.0,0.0,-2.8631853071795867,0.0,nan
0.777061754,0.0,0.0,-2.8631853071795867,0.0,nan
0.7812762980000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.78508193,0.0,0.0,-2.8631853071795867,0.0,nan
0.7890273130000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.793156599,0.0,0.0,-2.8631853071795867,0.0,nan
0.7970850020000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.8014869450000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.8051015570000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.808981813,0.0,0.0,-2.8631853071795867,0.0,nan
0.8132521250000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.817124468,0.0,0.0,-2.8631853071795867,0.0,nan
0.821031079,0.0,0.0,-2.8631853071795867,0.0,nan
0.82491643,0.0,0.0,-2.8631853071795867,0.0,nan
0.8291556510000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.833281098,0.0,0.0,-2.8631853071795867,0.0,nan
0.837017946,0.0,0.0,-2.8631853071795867,0.0,nan
0.8411301670000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.845184291,0.0,0.0,-2.8631853071795867,0.0,nan
0.8490791830000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.8531674490000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.857109203,0.0,0.0,-2.8631853071795867,0.0,nan
0.8609814480000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.8647727260000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.8687609620000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.872876281,0.0,0.0,-2.8631853071795867,0.0,nan
0.876923294,0.0,0.0,-2.8631853071795867,0.0,nan
0.88071272,0.0,0.0,-2.8631853071795867,0.0,nan
0.884691117,0.0,0.0,-2.8631853071795867,0.0,nan
0.888960276,0.0,0.0,-2.8631853071795867,0.0,nan
0.892956595,0.0,0.0,-2.8631853071795867,0.0,nan
0.896966154,0.0,0.0,-2.8631853071795867,0.0,nan
0.9011378550000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.9050402270000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.9098052870000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.9141952400000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.916684864,0.0,0.0,-2.8631853071795867,0.0,nan
0.9208654730000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.924846775,0.0,0.0,-2.8631853071795867,0.0,nan
0.928944155,0.0,0.0,-2.8631853071795867,0.0,nan
0.9329760970000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.937000338,0.0,0.0,-2.8631853071795867,0.0,nan
0.941197052,0.0,0.0,-2.8631853071795867,0.0,nan
0.9447491210000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.9487576990000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.952930323,0.0,0.0,-2.8631853071795867,0.0,nan
0.9570570650000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.961019499,0.0,0.0,-2.8631853071795867,0.0,nan
0.9649504900000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.9689401910000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.973546577,0.0,0.0,-2.8631853071795867,0.0,nan
0.9770964320000001,0.0,0.0,-2.8631853071795867,0.0,nan
0.981115719,0.0,0.0,-2.8631853071795867,0.0,nan
0.985065955,0.0,0.0,-2.8631853071795867,0.0,nan
0.989135995,0.0,0.0,-2.8631853071795867,0.0,nan
0.993108053,0.0,0.0,-2.8631853071795867,0.0,nan
0.997130814,0.0,0.0,-2.8631853071795867,0.0,nan
1.001089288,0.0,0.0,-2.8631853071795867,0.0,nan
1.0053115990000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.0091796080000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.0131708910000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.017194682,0.0,0.0,-2.8631853071795867,0.0,nan
1.021297595,0.0,0.0,-2.8631853071795867,0.0,nan
1.025095943,0.0,0.0,-2.8631853071795867,0.0,nan
1.029119661,0.0,0.0,-2.8631853071795867,0.0,nan
1.033233593,0.0,0.0,-2.8631853071795867,0.0,nan
1.037275718,0.0,0.0,-2.8631853071795867,0.0,nan
1.040874322,0.0,0.0,-2.8631853071795867,0.0,nan
1.044894786,0.0,0.0,-2.8631853071795867,0.0,nan
1.048985474,0.0,0.0,-2.8631853071795867,0.0,nan
1.0528301610000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.056628186,0.0,0.0,-2.8631853071795867,0.0,nan
1.060798678,0.0,0.0,-2.8631853071795867,0.0,nan
1.064826666,0.0,0.0,-2.8631853071795867,0.0,nan
1.06920342,0.0,0.0,-2.8631853071795867,0.0,nan
1.0727140510000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.076758396,0.0,0.0,-2.8631853071795867,0.0,nan
1.0808268600000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.0848545760000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.089018077,0.0,0.0,-2.8631853071795867,0.0,nan
1.093049337,0.0,0.0,-2.8631853071795867,0.0,nan
1.096994357,0.0,0.0,-2.8631853071795867,0.0,nan
1.1012522390000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.105043382,0.0,0.0,-2.8631853071795867,0.0,nan
1.1090341380000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.1131220960000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.1170927320000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.121148034,0.0,0.0,-2.8631853071795867,0.0,nan
1.125068934,0.0,0.0,-2.8631853071795867,0.0,nan
1.1291102160000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.1331119710000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.13684702,0.0,0.0,-2.8631853071795867,0.0,nan
1.140807783,0.0,0.0,-2.8631853071795867,0.0,nan
1.1447338710000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.148755031,0.0,0.0,-2.8631853071795867,0.0,nan
1.152834184,0.0,0.0,-2.8631853071795867,0.0,nan
1.156740291,0.0,0.0,-2.8631853071795867,0.0,nan
1.160863322,0.0,0.0,-2.8631853071795867,0.0,nan
1.16495134,0.0,0.0,-2.8631853071795867,0.0,nan
1.168896616,0.0,0.0,-2.8631853071795867,0.0,nan
1.1728782070000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.1768570440000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.180650747,0.0,0.0,-2.8631853071795867,0.0,nan
1.1845910480000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.1888724750000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.192878021,0.0,0.0,-2.8631853071795867,0.0,nan
1.1970034550000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.200809427,0.0,0.0,-2.8631853071795867,0.0,nan
1.204873769,0.0,0.0,-2.8631853071795867,0.0,nan
1.208856045,0.0,0.0,-2.8631853071795867,0.0,nan
1.212940677,0.0,0.0,-2.8631853071795867,0.0,nan
1.217200791,0.0,0.0,-2.8631853071795867,0.0,nan
1.2210558040000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.224990092,0.0,0.0,-2.8631853071795867,0.0,nan
1.229115777,0.0,0.0,-2.8631853071795867,0.0,nan
1.232992584,0.0,0.0,-2.8631853071795867,0.0,nan
1.237249135,0.0,0.0,-2.8631853071795867,0.0,nan
1.2409557800000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.244797607,0.0,0.0,-2.8631853071795867,0.0,nan
1.248858977,0.0,0.0,-2.8631853071795867,0.0,nan
1.252993213,0.0,0.0,-2.8631853071795867,0.0,nan
1.256758056,0.0,0.0,-2.8631853071795867,0.0,nan
1.2610531070000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.264828692,0.0,0.0,-2.8631853071795867,0.0,nan
1.268866067,0.0,0.0,-2.8631853071795867,0.0,nan
1.2727447900000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.276722673,0.0,0.0,-2.8631853071795867,0.0,nan
1.2809278290000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.284891213,0.0,0.0,-2.8631853071795867,0.0,nan
1.288875389,0.0,0.0,-2.8631853071795867,0.0,nan
1.292980614,0.0,0.0,-2.8631853071795867,0.0,nan
1.2966990680000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.300736747,0.0,0.0,-2.8631853071795867,0.0,nan
1.304722841,0.0,0.0,-2.8631853071795867,0.0,nan
1.308855506,0.0,0.0,-2.8631853071795867,0.0,nan
1.312848035,0.0,0.0,-2.8631853071795867,0.0,nan
1.3171024550000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.321064382,0.0,0.0,-2.8631853071795867,0.0,nan
1.325028448,0.0,0.0,-2.8631853071795867,0.0,nan
1.328958416,0.0,0.0,-2.8631853071795867,0.0,nan
1.333007045,0.0,0.0,-2.8631853071795867,0.0,nan
1.336894021,0.0,0.0,-2.8631853071795867,0.0,nan
1.3408488330000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.3447767480000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.348871406,0.0,0.0,-2.8631853071795867,0.0,nan
1.352778123,0.0,0.0,-2.8631853071795867,0.0,nan
1.357237948,0.0,0.0,-2.8631853071795867,0.0,nan
1.360867838,0.0,0.0,-2.8631853071795867,0.0,nan
1.3650245710000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.3686785650000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.3727693600000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.3767669610000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.3808334820000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.384820355,0.0,0.0,-2.8631853071795867,0.0,nan
1.389021273,0.0,0.0,-2.8631853071795867,0.0,nan
1.392681223,0.0,0.0,-2.8631853071795867,0.0,nan
1.396936862,0.0,0.0,-2.8631853071795867,0.0,nan
1.400985936,0.0,0.0,-2.8631853071795867,0.0,nan
1.4049182630000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.4089479980000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.413038827,0.0,0.0,-2.8631853071795867,0.0,nan
1.4169007260000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.4214650910000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.424921571,0.0,0.0,-2.8631853071795867,0.0,nan
1.428973489,0.0,0.0,-2.8631853071795867,0.0,nan
1.433100104,0.0,0.0,-2.8631853071795867,0.0,nan
1.4370453040000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.441041618,0.0,0.0,-2.8631853071795867,0.0,nan
1.445052065,0.0,0.0,-2.8631853071795867,0.0,nan
1.449019198,0.0,0.0,-2.8631853071795867,0.0,nan
1.452938526,0.0,0.0,-2.8631853071795867,0.0,nan
1.45646483,0.0,0.0,-2.8631853071795867,0.0,nan
1.460583006,0.0,0.0,-2.8631853071795867,0.0,nan
1.464569459,0.0,0.0,-2.8631853071795867,0.0,nan
1.468358977,0.0,0.0,-2.8631853071795867,0.0,nan
1.472788478,0.0,0.0,-2.8631853071795867,0.0,nan
1.476797286,0.0,0.0,-2.8631853071795867,0.0,nan
1.4807904950000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.484831497,0.0,0.0,-2.8631853071795867,0.0,nan
1.4887830370000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.492850937,0.0,0.0,-2.8631853071795867,0.0,nan
1.49691944,0.0,0.0,-2.8631853071795867,0.0,nan
1.5011580850000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.5049880150000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.5089638820000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.513099755,0.0,0.0,-2.8631853071795867,0.0,nan
1.517125998,0.0,0.0,-2.8631853071795867,0.0,nan
1.5209706360000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.524713267,0.0,0.0,-2.8631853071795867,0.0,nan
1.529110052,0.0,0.0,-2.8631853071795867,0.0,nan
1.5328588900000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.536750748,0.0,0.0,-2.8631853071795867,0.0,nan
1.540720501,0.0,0.0,-2.8631853071795867,0.0,nan
1.5447283410000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.548815446,0.0,0.0,-2.8631853071795867,0.0,nan
1.552784957,0.0,0.0,-2.8631853071795867,0.0,nan
1.5565673450000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.560583714,0.0,0.0,-2.8631853071795867,0.0,nan
1.56450711,0.0,0.0,-2.8631853071795867,0.0,nan
1.5686548450000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.572770677,0.0,0.0,-2.8631853071795867,0.0,nan
1.576919707,0.0,0.0,-2.8631853071795867,0.0,nan
1.580936283,0.0,0.0,-2.8631853071795867,0.0,nan
1.584902473,0.0,0.0,-2.8631853071795867,0.0,nan
1.589420583,0.0,0.0,-2.8631853071795867,0.0,nan
1.5927036380000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.596877737,0.0,0.0,-2.8631853071795867,0.0,nan
1.600820984,0.0,0.0,-2.8631853071795867,0.0,nan
1.605002408,0.0,0.0,-2.8631853071795867,0.0,nan
1.6088071510000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.6133314280000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.6167982060000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.6213507550000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.624764541,0.0,0.0,-2.8631853071795867,0.0,nan
1.628821163,0.0,0.0,-2.8631853071795867,0.0,nan
1.6328736380000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.637514713,0.0,0.0,-2.8631853071795867,0.0,nan
1.641057275,0.0,0.0,-2.8631853071795867,0.0,nan
1.645508071,0.0,0.0,-2.8631853071795867,0.0,nan
1.6487435400000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.652863114,0.0,0.0,-2.8631853071795867,0.0,nan
1.6566259090000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.6607157700000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.664687853,0.0,0.0,-2.8631853071795867,0.0,nan
1.66902875,0.0,0.0,-2.8631853071795867,0.0,nan
1.673073497,0.0,0.0,-2.8631853071795867,0.0,nan
1.677140824,0.0,0.0,-2.8631853071795867,0.0,nan
1.680714728,0.0,0.0,-2.8631853071795867,0.0,nan
1.6846607230000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.688765937,0.0,0.0,-2.8631853071795867,0.0,nan
1.6929969610000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.6969270300000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.701161536,0.0,0.0,-2.8631853071795867,0.0,nan
1.7049308150000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.7091028780000002,0.0,0.0,-2.8631853071795867,0.0,nan
1.712938786,0.0,0.0,-2.8631853071795867,0.0,nan
1.717005734,0.0,0.0,-2.8631853071795867,0.0,nan
1.721054408,0.0,0.0,-2.8631853071795867,0.0,nan
1.7249632590000001,0.0,0.0,-2.8631853071795867,0.0,nan
1.728971805,0.0,0.0,-2.8631853071795867,0.0,nan
1.7332323930000002,0.0,0.0,-2.8631853071795867,0.0,nan
